FLY524_P2_ul,FLY524_P1_ul,FLY524_P2_dl,FLY524_P1_dl,FLY526_P2_ul,FLY526_P1_ul,FLY526_P2_dl,FLY526_P1_dl
42.72149658,18.82470703,30.89154053,17.17358398,19.25244141,7.048217773,12.64215088,14.9519043
44.03790283,18.84680176,28.80175781,22.7722168,16.53735352,9.213500977,19.8012085,14.44091797
43.19458008,18.82470703,25.4498291,21.28369141,13.1229248,7.84362793,25.92572021,9.953125
43.44140625,18.84680176,23.73248291,23.99414063,9.873046875,7.909912109,26.64990234,9.042236328
43.74993896,18.64794922,24.43597412,24.81616211,8.824035645,1.657104492,28.03619385,12.1081543
42.57751465,18.42700195,22.30480957,25.26049805,9.83190918,1.767578125,26.27746582,15.75170898
41.61077881,18.67004395,18.91149902,23.61645508,11.8682251,1.657104492,26.21539307,13.95214844
43.05059814,18.67004395,18.74597168,24.37182617,13.71942139,6.451660156,17.44244385,14.32983398
42.00158691,18.67004395,20.69091797,24.59399414,14.33648682,6.805175781,13.18011475,12.28588867
42.43353271,13.8092041,18.60113525,24.77172852,17.1338501,3.093261719,15.04229736,13.66333008
42.9888916,15.93029785,18.60113525,23.10546875,24.53863525,1.635009766,16.94586182,18.06225586
43.13287354,15.9744873,23.07037354,22.79443359,21.41217041,1.811767578,19.44946289,17.86230469
42.49523926,18.20605469,24.68426514,18.77319336,26.41040039,4.993408203,19.24255371,15.640625
43.50311279,18.73632813,26.98095703,17.55126953,33.52722168,6.716796875,18.51837158,15.79614258
42.86547852,18.86889648,30.43634033,19.90625,33.83575439,6.319091797,22.73931885,13.79663086
43.62652588,18.73632813,31.49157715,19.48413086,32.56048584,1.811767578,12.97320557,11.01953125
44.01733398,18.69213867,29.38110352,11.97485352,32.9307251,2.032714844,22.24273682,13.66333008
42.78320313,18.82470703,17.04931641,16.12939453,31.5526123,1.612915039,15.97338867,16.55151367
42.35125732,18.75842285,11.9800415,11.70825195,32.12854004,1.635009766,23.54626465,15.41845703
40.19152832,18.69213867,16.73895264,15.81835938,35.1315918,6.849365234,10.3661499,13.4855957
42.26898193,18.51538086,16.01477051,11.81933594,34.2265625,6.650512695,18.66320801,13.70776367
43.62652588,18.95727539,10.75927734,12.66357422,32.80731201,1.590820313,13.53186035,15.01855469
41.54907227,18.73632813,9.414367676,13.37451172,35.97491455,1.502441406,18.91149902,15.72949219
39.84185791,18.62585449,11.11102295,13.88549805,30.23620605,6.827270508,16.28375244,15.06298828
41.89874268,18.95727539,10.26269531,16.77368164,26.55438232,5.324829102,16.84240723,15.70727539
42.5569458,18.55957031,16.65618896,13.15234375,27.15087891,2.629272461,16.18029785,18.43994141
40.68518066,18.22814941,15.45611572,13.30786133,28.0970459,9.235595703,17.152771,19.30639648
43.54425049,18.51538086,16.61480713,12.796875,28.0559082,7.84362793,6.290039063,17.41796875
44.69610596,18.73632813,15.33197021,11.64160156,28.5289917,7.71105957,12.82836914,18.43994141
44.03790283,18.86889648,13.59393311,11.70825195,29.78369141,9.677490234,12.45593262,17.26245117
43.37969971,18.69213867,20.83575439,12.15258789,31.53204346,10.14147949,4.345092773,15.84057617
43.25628662,18.47119141,20.7322998,9.975341797,29.72198486,10.18566895,9.207458496,14.17431641
44.59326172,18.75842285,17.62866211,10.17529297,25.44366455,9.721679688,6.745239258,12.46362305
44.51098633,18.55957031,17.07000732,12.41918945,24.45635986,10.00891113,8.876403809,13.84106445
43.70880127,18.60375977,14.40087891,13.92993164,31.69659424,9.014648438,18.39422607,13.04125977
42.5569458,18.73632813,18.18731689,15.68505859,32.91015625,9.014648438,13.2421875,13.92993164
38.81341553,18.49328613,17.31829834,15.10742188,31.1618042,9.434448242,14.628479,14.2409668
43.48254395,18.67004395,18.55975342,13.39672852,23.55133057,8.616943359,30.91223145,11.3972168
43.87335205,18.78051758,17.7321167,11.15283203,32.37536621,9.301879883,32.69165039,10.90844727
43.21514893,18.51538086,24.66357422,11.53051758,24.41522217,9.633300781,32.96063232,14.1965332
42.86547852,18.75842285,27.20855713,13.46337891,28.28216553,8.948364258,34.24346924,19.37304688
40.47949219,18.8026123,28.47070313,14.61865234,30.21563721,9.478637695,35.52630615,18.39550781
40.10925293,18.55957031,24.31182861,14.46313477,24.5592041,8.108764648,35.54699707,18.97314453
37.53814697,18.58166504,27.80859375,12.90795898,20.85681152,8.727416992,35.56768799,17.86230469
42.86547852,18.53747559,23.85662842,14.81860352,28.50842285,7.247070313,32.52612305,12.57470703
41.46679688,18.53747559,18.39422607,21.23925781,30.87384033,8.683227539,30.29150391,15.46289063
41.79589844,18.78051758,11.75244141,16.26269531,22.27606201,8.661132813,29.00866699,14.79638672
44.67553711,18.22814941,13.92498779,13.59667969,22.76971436,10.20776367,31.90539551,15.72949219
44.44927979,16.35009766,12.70422363,13.57446289,22.52288818,9.920532227,28.53277588,14.21875
41.44622803,18.55957031,14.48364258,12.796875,22.02923584,9.478637695,26.77404785,13.68554688
41.81646729,18.49328613,12.2076416,12.01928711,22.58459473,8.926269531,34.47106934,16.17382813
40.76745605,18.53747559,18.47698975,12.86352539,22.27606201,8.219238281,32.40197754,16.24047852
43.50311279,18.69213867,20.50469971,13.01904297,22.8314209,9.412353516,31.07775879,11.10839844
41.09655762,18.75842285,17.52520752,13.5078125,18.03887939,9.567016602,35.75390625,18.484375
41.50793457,18.55957031,15.84924316,13.06347656,17.33953857,9.633300781,41.23699951,18.99536133
41.54907227,18.64794922,12.39385986,14.12988281,22.33776855,9.103027344,42.72674561,22.32788086
41.96044922,18.42700195,12.58007813,15.32958984,20.77453613,9.8984375,43.7612915,26.19360352
41.75476074,18.64794922,12.18695068,12.796875,17.77148438,9.12512207,47.98223877,27.21557617
42.43353271,18.64794922,17.21484375,13.55224609,22.09094238,10.09729004,38.50579834,25.90478516
43.72937012,18.67004395,18.66320801,16.44042969,22.58459473,9.655395508,36.64361572,21.57250977
43.66766357,18.69213867,16.84240723,13.26342773,21.98809814,8.661132813,33.99517822,20.41723633
38.66943359,18.55957031,16.32513428,18.99536133,12.09448242,8.683227539,34.59521484,21.99462891
40.80859375,16.76989746,15.49749756,20.50610352,12.03277588,8.197143555,35.6918335,24.50512695
43.68823242,18.16186523,11.21447754,18.68432617,12.60870361,8.219238281,36.37463379,16.10717773
43.54425049,18.20605469,11.56622314,17.90673828,12.62927246,7.512207031,33.80895996,19.59521484
41.34338379,18.22814941,16.61480713,13.88549805,12.85552979,8.285522461,35.98150635,20.21728516
40.93200684,18.73632813,17.75280762,11.99707031,12.62927246,7.865722656,34.09863281,19.95068359
42.5980835,18.09558105,17.152771,15.06298828,22.44061279,8.285522461,34.61590576,19.68408203
43.0300293,17.67578125,18.00109863,15.24072266,22.91369629,7.666870117,34.61590576,20.57275391
37.10620117,18.31652832,18.12524414,14.59643555,22.68743896,7.247070313,30.33288574,18.86206055
38.87512207,18.53747559,17.09069824,17.26245117,22.46118164,6.385375977,33.35375977,16.95141602
41.13769531,18.69213867,16.05615234,15.41845703,22.62573242,6.827270508,34.71936035,17.66235352
41.67248535,18.64794922,12.82836914,16.06274414,22.60516357,6.120239258,33.25030518,20.06176758
39.14251709,18.84680176,10.49029541,23.72753906,22.33776855,7.379638672,35.52630615,18.23999023
43.37969971,18.60375977,11.54553223,20.17285156,22.62573242,6.495849609,33.80895996,15.57397461
39.20422363,18.11767578,13.22149658,20.10620117,22.60516357,6.274902344,34.47106934,16.3293457
44.59326172,18.58166504,12.60076904,21.70581055,22.64630127,6.937744141,36.43670654,19.08422852
42.14556885,16.32800293,14.54571533,19.41748047,22.66687012,7.357543945,36.29187012,14.9519043
40.66461182,15.59887695,14.31811523,17.68457031,21.90582275,8.749511719,34.76074219,20.70605469
42.78320313,17.3885498,12.08349609,17.59570313,22.8314209,7.909912109,35.17456055,18.63989258
44.14074707,17.80834961,13.38702393,19.8840332,22.3994751,7.666870117,33.89172363,20.21728516
44.59326172,16.5489502,14.2767334,21.08374023,22.29663086,8.440185547,35.77459717,21.72802734
42.37182617,17.7199707,13.57324219,17.41796875,22.52288818,9.677490234,36.70568848,21.77246094
42.84490967,17.54321289,12.47662354,17.7512207,20.85681152,9.235595703,35.89874268,23.21655273
43.19458008,17.65368652,11.35931396,24.37182617,22.74914551,8.837890625,33.56066895,22.39453125
44.67553711,18.16186523,9.16607666,21.72802734,22.74914551,8.639038086,33.51928711,24.21630859
43.91448975,18.20605469,10.49029541,23.57202148,22.8314209,8.108764648,33.12615967,24.1940918
41.59020996,17.98510742,7.655639648,24.9050293,22.81085205,7.666870117,33.12615967,22.55004883
43.05059814,18.00720215,10.73858643,26.08251953,21.9263916,7.799438477,32.89855957,20.70605469
39.90356445,18.02929688,10.86273193,25.97143555,23.38677979,8.329711914,35.29870605,19.10644531
36.71539307,18.16186523,10.46960449,27.81542969,22.60516357,7.77734375,35.05041504,15.86279297
44.12017822,17.98510742,13.92498779,24.50512695,22.31719971,7.755249023,35.98150635,12.95239258
37.39416504,14.82556152,11.64898682,28.85961914,22.66687012,8.661132813,34.16070557,15.84057617
40.3560791,17.83044434,11.23516846,25.50488281,22.37890625,8.55065918,34.61590576,14.10766602
42.9888916,18.07348633,10.75927734,24.79394531,22.25549316,9.434448242,35.17456055,18.63989258
40.72631836,18.36071777,8.379821777,26.26025391,22.54345703,9.323974609,32.87786865,19.52856445
39.67730713,17.83044434,9.910949707,24.30517578,22.29663086,8.528564453,33.41583252,21.01708984
42.74206543,14.18481445,10.11785889,24.28295898,22.74914551,8.130859375,32.83648682,20.35058594
39.73901367,13.12426758,8.731567383,25.26049805,22.85198975,9.633300781,31.73986816,19.03979492
40.43835449,10.29614258,9.248840332,24.26074219,22.48175049,9.699584961,30.29150391,18.68432617
38.1552124,12.43933105,9.973022461,22.97216797,22.31719971,9.478637695,32.79510498,20.35058594
42.53637695,16.72570801,10.09716797,20.86157227,22.33776855,9.765869141,34.86419678,12.88574219
44.14074707,17.65368652,9.310913086,20.92822266,22.31719971,9.589111328,35.07110596,14.08544922
37.84667969,17.65368652,9.000549316,17.19580078,22.8314209,9.036743164,32.19506836,14.59643555
41.13769531,16.81408691,7.821166992,21.50585938,21.9263916,8.285522461,33.66412354,14.9074707
43.0300293,18.47119141,9.497131348,17.0847168,22.29663086,8.462280273,33.89172363,13.70776367
43.17401123,16.48266602,8.772949219,17.44018555,21.51501465,8.749511719,31.28466797,12.61914063
42.80377197,15.9744873,8.172912598,15.50732422,19.93121338,9.346069336,31.22259521,16.30712891
38.27862549,15.8861084,8.669494629,15.19628906,21.78240967,8.837890625,24.8704834,15.86279297
38.13464355,15.93029785,6.82800293,13.10791016,22.46118164,9.147216797,29.09143066,19.46191406
43.4208374,15.33374023,7.262512207,13.72998047,22.70800781,8.594848633,34.61590576,17.95117188
39.0602417,15.66516113,13.36633301,15.26293945,22.74914551,8.086669922,32.93994141,17.92895508
42.90661621,14.64880371,11.44207764,11.41943359,22.72857666,7.666870117,31.01568604,14.97412109
44.30529785,13.78710938,11.52484131,13.4855957,22.33776855,8.837890625,28.63623047,11.88598633
43.54425049,16.52685547,9.414367676,15.32958984,22.44061279,8.815795898,24.20837402,12.24145508
40.31494141,17.6315918,7.034912109,15.68505859,22.64630127,8.727416992,20.1529541,16.90698242
42.45410156,17.76416016,6.393493652,13.88549805,22.44061279,11.26831055,22.30480957,17.81787109
44.20245361,18.00720215,7.200439453,11.81933594,22.66687012,14.22900391,11.73175049,18.90649414
41.54907227,17.94091797,8.276367188,14.44091797,22.8314209,10.25195313,18.51837158,16.79589844
41.6930542,18.0513916,9.145385742,17.7512207,22.7902832,13.8092041,23.89801025,16.01831055
42.84490967,17.49902344,11.00756836,18.68432617,22.8314209,10.3182373,16.05615234,17.86230469
41.67248535,17.89672852,10.15924072,20.99487305,12.71154785,9.810058594,21.93237305,17.64013672
41.67248535,16.74780273,9.952331543,22.68334961,14.00738525,12.79284668,29.7121582,17.99560547
42.04272461,15.9744873,9.455749512,16.66259766,16.20825195,12.63818359,24.31182861,14.06323242
43.44140625,17.25598145,10.67651367,13.01904297,20.87738037,13.08007813,25.80157471,19.95068359
43.40026855,18.31652832,16.9251709,11.73046875,21.82354736,10.84851074,13.30426025,20.30615234
42.00158691,18.11767578,18.06317139,14.9074707,21.57672119,9.699584961,20.77368164,19.1730957
40.60290527,13.96386719,18.55975342,14.9519043,21.08306885,7.688964844,17.35968018,20.28393555
42.86547852,12.7265625,18.5390625,13.59667969,20.87738037,8.41809082,21.7668457,21.66137695
43.33856201,13.34521484,19.84259033,10.21972656,21.63842773,7.887817383,22.76000977,22.08349609
41.81646729,12.54980469,18.29077148,9.353271484,21.9263916,6.341186523,27.35339355,18.86206055
42.125,17.07922363,19.71844482,8.686767578,21.18591309,7.445922852,18.68389893,17.92895508
42.04272461,18.84680176,18.14593506,11.84155273,21.5355835,8.705322266,22.15997314,18.57324219
41.83703613,18.84680176,15.14575195,8.775634766,21.76184082,8.086669922,19.09771729,15.57397461
44.14074707,18.84680176,9.186767578,10.46411133,21.14477539,11.62182617,17.58728027,17.19580078
41.44622803,18.82470703,10.69720459,10.81958008,20.67169189,13.36730957,10.38684082,15.92944336
39.71844482,18.64794922,14.31811523,10.70849609,21.28875732,8.661132813,10.09716797,12.95239258
42.68035889,18.47119141,11.91796875,11.88598633,21.59729004,9.743774414,17.93902588,13.28564453
44.12017822,18.53747559,12.31109619,14.06323242,21.39160156,6.738891602,12.2076416,14.04101563
42.68035889,17.60949707,11.33862305,17.64013672,20.85681152,11.3125,20.64953613,13.5078125
40.21209717,15.51049805,10.0144043,15.50732422,21.5355835,10.93688965,14.56640625,14.17431641
43.07116699,15.81982422,7.303894043,12.73022461,21.43273926,7.755249023,17.54589844,11.375
41.52850342,16.5489502,8.855712891,13.61889648,16.37280273,8.727416992,19.67706299,12.70800781
41.56964111,17.80834961,8.979858398,14.48535156,11.3951416,9.787963867,18.66320801,15.72949219
42.90661621,18.27233887,9.041931152,14.21875,10.73693848,6.031860352,20.93920898,19.66186523
43.40026855,18.11767578,9.021240234,12.50805664,11.14831543,7.445922852,16.59411621,18.23999023
41.85760498,18.3828125,7.676330566,16.52929688,10.81921387,7.13659668,25.94641113,16.30712891
42.49523926,18.18395996,8.669494629,14.10766602,10.69580078,9.058837891,23.48419189,20.21728516
42.18670654,18.55957031,9.497131348,12.30810547,9.934753418,8.506469727,16.42858887,19.06201172
41.2199707,18.49328613,9.848876953,11.90820313,14.5010376,8.970458984,16.88378906,18.95092773
37.16790771,18.3828125,10.67651367,10.99731445,24.37408447,10.82641602,16.88378906,17.61791992
43.29742432,18.25024414,10.20062256,10.39746094,23.09881592,10.05310059,15.70440674,17.92895508
41.07598877,17.47692871,10.80065918,8.597900391,23.67474365,9.080932617,11.83520508,15.44067383
39.69787598,18.93518066,9.910949707,10.41967773,25.75219727,7.114501953,7.200439453,12.04150391
41.17883301,17.52111816,13.67669678,9.397705078,29.22833252,10.16357422,15.0836792,13.86328125
37.08563232,18.62585449,14.17327881,10.04199219,25.81390381,9.058837891,23.27728271,15.84057617
40.21209717,18.11767578,15.95269775,11.19726563,34.02087402,5.523681641,15.64233398,16.72924805
43.44140625,18.18395996,16.15960693,12.86352539,28.94036865,13.27893066,17.19415283,16.52929688
44.7166748,18.00720215,16.65618896,11.68603516,32.39593506,7.092407227,28.47070313,17.30688477
40.91143799,18.20605469,16.1182251,12.796875,34.74078369,13.03588867,25.98779297,16.21826172
40.08868408,17.56530762,17.25622559,11.88598633,35.39898682,12.3067627,28.80175781,15.32958984
42.33068848,17.85253906,17.31829834,12.68579102,34.98760986,9.390258789,30.1673584,20.17285156
41.56964111,17.89672852,17.17346191,16.19604492,33.67120361,15.44421387,29.54663086,18.08447266
39.75958252,18.09558105,15.70440674,21.92797852,32.08740234,12.81494141,27.746521,19.03979492
40.45892334,17.91882324,14.75262451,19.95068359,34.96704102,16.28381348,14.95953369,17.32910156
41.61077881,17.47692871,15.64233398,21.3059082,31.01782227,16.23962402,27.99481201,17.55126953
39.019104,17.10131836,14.02844238,21.01708984,28.85809326,13.36730957,19.63568115,18.57324219
40.50006104,17.85253906,20.04949951,14.57421875,26.12243652,14.18481445,23.81524658,20.10620117
40.12982178,18.02929688,20.09088135,13.79663086,30.91497803,16.48266602,26.33953857,21.19482422
41.93988037,17.80834961,19.55291748,12.53027344,22.89312744,11.46716309,21.24957275,24.54956055
42.35125732,18.0513916,19.71844482,13.95214844,20.01348877,9.456542969,17.2769165,22.48339844
40.31494141,17.7199707,21.12542725,12.35253906,23.11938477,14.49414063,22.01513672,21.81689453
41.36395264,17.45483398,18.47698975,10.6862793,24.66204834,11.11364746,12.86975098,9.508789063
40.31494141,18.31652832,17.07000732,8.775634766,25.13513184,8.926269531,14.64916992,16.90698242
39.22479248,18.02929688,14.56640625,10.44189453,27.2331543,12.77075195,17.21484375,15.35180664
40.00640869,18.31652832,12.60076904,11.15283203,27.50054932,11.68811035,18.47698975,19.26196289
43.4619751,18.49328613,9.600585938,10.35302734,25.4642334,13.08007813,16.44927979,23.88305664
39.03967285,18.47119141,10.20062256,11.59716797,27.54168701,11.20202637,17.9597168,20.90600586
29.31060791,18.40490723,7.717712402,11.68603516,29.66027832,11.22412109,13.55255127,20.06176758
32.14910889,18.69213867,8.234985352,8.264648438,31.79943848,10.03100586,8.566040039,21.39477539
41.05541992,18.53747559,9.517822266,12.35253906,22.07037354,7.202880859,12.2076416,20.21728516
43.05059814,17.7199707,16.38720703,12.0859375,7.960144043,13.41149902,16.30444336,20.95043945
39.30706787,17.01293945,13.86291504,12.796875,8.021850586,9.743774414,20.17364502,22.92773438
42.125,18.18395996,14.13189697,14.39648438,19.10845947,7.556396484,18.33215332,24.97167969
40.60290527,18.11767578,11.48345947,14.26318359,22.17321777,15.24536133,22.78070068,20.46166992
40.3972168,18.02929688,11.02825928,8.908935547,30.89440918,15.28955078,27.02233887,21.66137695
44.22302246,18.7142334,13.78015137,5.376464844,29.16662598,9.147216797,26.2567749,15.01855469
37.86724854,18.42700195,13.6973877,9.442138672,31.47033691,10.03100586,20.1529541,13.08569336
41.54907227,18.67004395,11.54553223,12.0637207,31.1618042,6.098144531,21.87030029,22.70556641
42.125,18.25024414,9.766113281,9.353271484,21.94696045,12.21838379,26.83612061,22.55004883
