flight_ts,offset_time,flight,lng,lat,vel_n,vel_e,vel_d,vel_comp,distance_travelled,flight_time,relative_height,height_msl,start_ts,end_ts,pi,provider,duration,target_phys_cell,dl_freq,ul_freq,handover_type,ho
Urban-Day2-P2,1033.388,FLY117,11.5673612712946,48.1485792346991,0.107528895,0.1097318,-5.02451,5.0268583,2446.20046691895,651100,92,600.931,2022-02-05 09:11:14.374940,2022-02-05 09:11:14.378067,1,P2,0.003127,354,1600,19600,0,1
Urban-Day2-P2,1047.39,FLY117,11.5674724633172,48.1486770058514,7.6249123,3.5859714,0.45226368,8.438189,2462.12499006173,665100,119.699996948242,627.617,2022-02-05 09:11:27.073595,2022-02-05 09:11:27.076501,1,P2,0.002906,406,1600,19600,0,1
Urban-Day2-P2,1049.39,FLY117,11.5675998330083,48.1488488843373,10.924565,6.0511713,0.07576925,12.488736,2483.55962650853,667100,119.5,627.339,2022-02-05 09:11:30.917633,2022-02-05 09:11:30.920571,1,P2,0.002938,407,1600,19600,0,1
Urban-Day2-P2,1077.394,FLY117,11.5674380079205,48.1486217192918,0.23532233,-0.1805101,2.8569634,2.8723161,2680.1475388683,695100,112.199996948242,620.545,2022-02-05 09:11:57.393558,2022-02-05 09:11:57.397927,1,P2,0.004369,354,1600,19600,0,1
Urban-Day2-P2,1086.398,FLY117,11.5674383546009,48.1486243300653,0.060735796,-0.059511695,2.9975626,2.9987686,2681.07845548147,704100,84.1999969482422,594.046,2022-02-05 09:12:06.305195,2022-02-05 09:12:06.308282,1,P2,0.003087,80,1600,19600,0,1
Urban-Day2-P2,1087.398,FLY117,11.5674375181103,48.1486240632611,0.08849422,0.042610597,3.0534682,3.0550475,2681.1798099895,705100,81.0999984741211,591.057,2022-02-05 09:12:08.156102,2022-02-05 09:12:08.158989,1,P2,0.002887,406,1600,19600,0,1
Urban-Day2-P2,1431.48,FLY117,11.5675706082971,48.1489556872829,7.0337043,3.2235403,0.15767406,7.738803,2848.66787604724,775800,41.4000015258789,558.156,2022-02-05 09:17:51.613377,2022-02-05 09:17:51.616184,1,P2,0.002807,329,3350,21350,0,1
Urban-Day2-P2,1443.481,FLY117,11.5672956826344,48.1485104902224,-4.604056,-2.3362026,0.035703585,5.162988,2928.91726929142,787800,41.2000007629395,556.089,2022-02-05 09:18:03.252879,2022-02-05 09:18:03.255603,1,P2,0.002724,334,3350,21350,0,1
Urban-Day2-P2,1473.486,FLY117,11.567644398525,48.1490511021157,6.285239,3.4744804,-0.022826409,7.181697,3010.35539895935,817800,80,590.835,2022-02-05 09:18:34.423395,2022-02-05 09:18:34.426396,1,P2,0.003001,329,3350,21350,0,1
Urban-Day2-P2,1488.488,FLY117,11.567356837106,48.1485671866367,-4.0753636,-1.2116357,0.022799755,4.2517257,3097.03940213723,832800,80.1999969482422,590.491,2022-02-05 09:18:48.282885,2022-02-05 09:18:48.285688,1,P2,0.002803,334,3350,21350,0,1
Urban-Day2-P2,1510.494,FLY117,11.5675554942295,48.148901147176,7.6705117,3.2144957,0.031725876,8.316895,3152.74320116474,854800,120,628.437,2022-02-05 09:19:11.842750,2022-02-05 09:19:11.845750,1,P2,0.003,329,3350,21350,0,1
Urban-Day2-P2,1541.5,FLY117,11.5673957164073,48.1486203213834,-1.4370371,-1.1288397,0.21580389,1.8400886,3335.57201014308,885900,119.800003051758,627.223,2022-02-05 09:19:42.966030,2022-02-05 09:19:42.968904,1,P2,0.002874,334,3350,21350,0,1
Urban-Day2-P2,1749.543,FLY117,11.5675869200696,48.1489249550272,8.814832,3.7945037,0.23599151,9.5997505,3475.34325735121,967900,41.4000015258789,560.872,2022-02-05 09:23:10.239469,2022-02-05 09:23:10.242744,1,P2,0.003275,329,3350,21350,0,1
Urban-Day2-P2,1762.545,FLY117,11.5673488550222,48.1485564310116,-7.053444,-3.4785798,0.06322111,7.8648324,3564.02283745818,980900,41.4000015258789,557.473,2022-02-05 09:23:23.093935,2022-02-05 09:23:23.098957,1,P2,0.005022,334,3350,21350,0,1
Urban-Day2-P2,1788.549,FLY117,11.5676221180263,48.1490498968066,12.914339,5.371306,0.12893748,13.987412,3660.1680227975,1006900,80,592.496,2022-02-05 09:23:49.388606,2022-02-05 09:23:49.390487,1,P2,0.001881,329,3350,21350,0,1
Urban-Day2-P2,1807.554,FLY117,11.5674150482354,48.1486416967562,-4.544114,-4.3765635,0.042993482,6.309131,3806.36352024633,1025900,80,591.033,2022-02-05 09:24:08.824052,2022-02-05 09:24:08.832907,1,P2,0.008855,334,3350,21350,0,1
Urban-Day2-P2,1832.559,FLY117,11.5675818715703,48.1489160047342,7.324836,2.253218,0.004117286,7.6635647,3875.91474534577,1050900,120.300003051758,629.108,2022-02-05 09:24:33.478700,2022-02-05 09:24:33.480303,1,P2,0.001603,329,3350,21350,0,1
Urban-Day2-P2,1858.562,FLY117,11.5674436155609,48.1486270350541,0.26769257,0.10907769,2.8772883,2.891772,4017.26123148134,1076900,112.599998474121,620.639,2022-02-05 09:24:59.292481,2022-02-05 09:24:59.293685,1,P2,0.001204,334,3350,21350,0,1
Urban-Day2-P2,23.925,FLY118,11.5676123269474,48.1489813229957,6.5041237,2.9353514,0.17980559,7.138084,84.6773530273341,24000,42.2000007629395,557.686,2022-02-05 09:32:49.048586,2022-02-05 09:32:49.049911,1,P2,0.001325,329,3350,21350,0,1
Urban-Day2-P2,40.927,FLY118,11.5673879113724,48.1485844164519,-5.9412456,-3.0275836,0.25413656,6.6730237,190.884206958509,41000,41.7999992370605,555.873,2022-02-05 09:33:06.341210,2022-02-05 09:33:06.344346,1,P2,0.003136,334,3350,21350,0,1
Urban-Day2-P2,63.93,FLY118,11.567506671994,48.1488033967033,6.9367766,1.5049939,0.02836408,7.098217,260.591619716983,64000,79.5,591.476,2022-02-05 09:33:29.008317,2022-02-05 09:33:29.009735,1,P2,0.001418,329,3350,21350,0,1
Urban-Day2-P2,64.931,FLY118,11.5675202295341,48.1488558288481,5.207935,1.2381846,-0.10185042,5.354069,266.516122900754,65000,79.5,591.437,2022-02-05 09:33:30.218688,2022-02-05 09:33:30.220244,1,P2,0.001556,334,3350,21350,0,1
Urban-Day2-P2,69.932,FLY118,11.5676816821208,48.1490453884838,4.5720425,2.3435411,0.09555061,5.138569,290.945116747361,70000,79.5,591.674,2022-02-05 09:33:35.119800,2022-02-05 09:33:35.121092,1,P2,0.001292,329,3350,21350,0,1
Urban-Day2-P2,83.934,FLY118,11.5674543268691,48.1486510310411,-6.680291,-3.6796503,0.062908754,7.6269307,375.943839291793,84000,79.4000015258789,590.759,2022-02-05 09:33:49.983192,2022-02-05 09:33:49.986325,1,P2,0.003133,334,3350,21350,0,1
Urban-Day2-P2,109.941,FLY118,11.5677661060721,48.149057661949,5.169378,2.3826745,0.13769394,5.6937304,464.713775822903,110000,119.900001525879,629.56,2022-02-05 09:34:15.002662,2022-02-05 09:34:15.004673,1,P2,0.002011,329,3350,21350,0,1
Urban-Day2-P2,111.941,FLY118,11.5678380120131,48.1491601185906,5.619811,2.9352868,-0.059069157,6.340479,477.306736713412,112000,120,629.56,2022-02-05 09:34:17.325374,2022-02-05 09:34:17.330942,1,P2,0.005568,145,3350,21350,0,1
Urban-Day2-P2,121.943,FLY118,11.5679725666545,48.149437040104,-4.4618597,-2.5372071,0.06084242,5.133158,521.795126915277,122000,120,629.618,2022-02-05 09:34:27.275534,2022-02-05 09:34:27.278488,1,P2,0.002954,447,1600,19600,0,1
Urban-Day2-P2,123.943,FLY118,11.5678850558777,48.1493149375493,-8.196391,-3.7076828,0.15148255,8.99726,536.864760157942,124000,120,629.333,2022-02-05 09:34:29.417338,2022-02-05 09:34:29.420289,1,P2,0.002951,407,1600,19600,0,1
Urban-Day2-P2,137.945,FLY118,11.5674973120662,48.1486459407597,0.43029746,0.1647102,2.9559917,2.991684,622.919078710752,138000,109.199996948242,619.145,2022-02-05 09:34:43.707670,2022-02-05 09:34:43.712976,1,P2,0.005306,354,1600,19600,0,1
Urban-Day2-P2,146.947,FLY118,11.56748265247,48.1486638796988,0.21561922,-0.17189926,3.0326517,3.045163,627.101144575981,147000,81.6999969482422,592.552,2022-02-05 09:34:52.279852,2022-02-05 09:34:52.281379,1,P2,0.001527,406,1600,19600,0,1
Urban-Day2-P2,389.999,FLY118,11.5676169126082,48.1490256995277,8.517123,2.501171,0.046419226,8.876903,800.891069060923,221700,41.0999984741211,555.993,2022-02-05 09:38:55.174374,2022-02-05 09:38:55.176312,1,P2,0.001938,329,3350,21350,0,1
Urban-Day2-P2,401.001,FLY118,11.5672835639135,48.1485688772009,-9.564638,-4.9335976,0.08944452,10.762466,876.881361871863,232800,40,553.069,2022-02-05 09:39:06.212094,2022-02-05 09:39:06.215191,1,P2,0.003097,334,3350,21350,0,1
Urban-Day2-P2,694.071,FLY118,11.5675339555486,48.1488950762765,7.6873503,3.3276126,0.26968408,8.380996,1021.3249543884,292300,42.0999984741211,563.72,2022-02-05 09:43:59.317553,2022-02-05 09:43:59.318586,1,P2,0.001033,329,3350,21350,0,1
Urban-Day2-P2,712.074,FLY118,11.5673049120337,48.1485136476239,-4.22285,-1.6239141,0.2031024,4.528886,1110.46564927026,310300,41.7000007629395,559.376,2022-02-05 09:44:17.766911,2022-02-05 09:44:17.768108,1,P2,0.001197,334,3350,21350,0,1
Urban-Day2-P2,737.078,FLY118,11.5677693293,48.1491985347049,3.4508567,1.4431125,0.048185203,3.740763,1210.78380370224,335300,80.0999984741211,594.074,2022-02-05 09:44:42.402163,2022-02-05 09:44:42.609687,1,P2,0.207524,329,3350,21350,0,1
Urban-Day2-P2,747.079,FLY118,11.5675252702122,48.1487258168236,-7.950188,-3.3264694,0.015186956,8.61807,1270.99845087485,345300,80.1999969482422,592.887,2022-02-05 09:44:52.587622,2022-02-05 09:44:52.588691,1,P2,0.001069,334,3350,21350,0,1
Urban-Day2-P2,774.082,FLY118,11.5677191362634,48.1490748216841,10.039595,3.2732034,0.079995014,10.560005,1370.34213442174,372300,120.099998474121,629.753,2022-02-05 09:45:19.917700,2022-02-05 09:45:19.918733,1,P2,0.001033,329,3350,21350,0,1
Urban-Day2-P2,802.087,FLY118,11.56746586803,48.1486737881161,0.7475344,0.13234344,2.9510314,3.0471148,1562.95850213539,400300,113.199996948242,622.065,2022-02-05 09:45:47.816939,2022-02-05 09:45:47.818314,1,P2,0.001375,334,3350,21350,0,1
Urban-Day2-P2,813.091,FLY118,11.5674725105645,48.148694575373,-0.019148024,0.120550685,2.9347656,2.9373028,1567.07423440049,411300,79.5,589.637,2022-02-05 09:45:58.227440,2022-02-05 09:45:58.228505,1,P2,0.001065,329,3350,21350,0,1
Urban-Day2-P2,814.092,FLY118,11.5674715986296,48.1486937940586,-0.097583175,-0.06020515,3.0461898,3.048347,1567.20888091004,412300,76.4000015258789,586.677,2022-02-05 09:45:59.579076,2022-02-05 09:45:59.580143,1,P2,0.001067,334,3350,21350,0,1
Urban-Day2-P2,1037.134,FLY118,11.5675567451135,48.1488736231813,7.4323606,2.624555,0.2845341,7.8872833,1719.50796101904,490600,41,561.744,2022-02-05 09:49:42.871312,2022-02-05 09:49:42.872398,1,P2,0.001086,329,3350,21350,0,1
Urban-Day2-P2,1052.139,FLY118,11.5673470372043,48.1485491694199,-5.7818704,-3.211583,-0.021467898,6.6139812,1802.42994806957,505600,40.7000007629395,558.189,2022-02-05 09:49:57.193858,2022-02-05 09:49:57.194894,1,P2,0.001036,334,3350,21350,0,1
Urban-Day2-P2,1081.143,FLY118,11.5678259279641,48.1492515180714,4.2762246,1.5700961,0.08827042,4.5562143,1924.91146857181,534600,79.9000015258789,593.025,2022-02-05 09:50:26.810320,2022-02-05 09:50:26.811599,1,P2,0.001279,329,3350,21350,0,1
Urban-Day2-P2,1094.144,FLY118,11.5674002497124,48.148600406834,-4.4953094,-1.4949336,0.023990124,4.7374263,2011.22217281849,547600,79.8000030517578,591.204,2022-02-05 09:50:39.796133,2022-02-05 09:50:39.797171,1,P2,0.001038,334,3350,21350,0,1
Urban-Day2-P2,1137.15,FLY118,11.567700863927,48.1489494321738,-7.513869,-3.7564461,0.39711785,8.409924,2224.88849219219,590600,120.099998474121,627.941,2022-02-05 09:51:22.804153,2022-02-05 09:51:22.805298,1,P2,0.001145,329,3350,21350,0,1
Urban-Day2-P2,1147.152,FLY118,11.5674903548456,48.1486579832724,0.10528795,-0.10418244,3.0815985,3.0851562,2261.65460670762,600600,106.599998474121,615.613,2022-02-05 09:51:32.687700,2022-02-05 09:51:32.688791,1,P2,0.001091,334,3350,21350,0,1
Urban-Day2-P2,35.19,FLY117,11.5677004512539,48.1491508869628,7.1420865,2.272151,-0.015829407,7.4948196,109.835335038238,35200,41.4000015258789,554.05,2022-02-05 08:54:35.692129,2022-02-05 08:54:35.693285,3,P2,0.001156,327,3350,21350,0,1
Urban-Day2-P2,36.19,FLY117,11.5677161189162,48.1491920626773,2.6770613,0.75349593,0.02642438,2.7812068,114.658272467528,36200,40.5,553.946,2022-02-05 08:54:36.190392,2022-02-05 08:54:36.191567,3,P2,0.001175,329,3350,21350,0,1
Urban-Day2-P2,44.191,FLY117,11.567380376462,48.1487162570057,-11.48288,-5.7041445,-0.009266762,12.821617,174.744186122384,44200,40.7000007629395,552.532,2022-02-05 08:54:44.761938,2022-02-05 08:54:44.762985,3,P2,0.001047,334,3350,21350,0,1
Urban-Day2-P2,70.198,FLY117,11.5677162381141,48.1492347908591,7.5249605,3.0673482,-0.060298037,8.126333,315.543440814059,70200,82.0999984741211,592.113,2022-02-05 08:55:10.172219,2022-02-05 08:55:10.173262,3,P2,0.001043,329,3350,21350,0,1
Urban-Day2-P2,78.2,FLY117,11.5675707369445,48.1489450819176,-6.8602633,-2.7647696,-0.21720606,7.3996177,363.528378316918,78300,82,592.42,2022-02-05 08:55:18.531434,2022-02-05 08:55:18.532470,3,P2,0.001036,334,3350,21350,0,1
Urban-Day2-P2,112.203,FLY117,11.5676584556553,48.1491337848094,11.009948,4.169326,-0.04651201,11.773037,498.791957930636,112300,119.199996948242,627.716,2022-02-05 08:55:52.736219,2022-02-05 08:55:52.737252,3,P2,0.001033,329,3350,21350,0,1
Urban-Day2-P2,136.208,FLY117,11.5673291830873,48.1485791038765,-4.1759887,-1.600746,1.0228992,4.587765,685.668219579574,136300,119.199996948242,626.977,2022-02-05 08:56:16.195796,2022-02-05 08:56:16.198036,3,P2,0.00224,334,3350,21350,0,1
Urban-Day2-P2,357.258,FLY117,11.5677284750762,48.14917419836,8.547713,3.356346,0.10932674,9.183703,1030.51319068954,260400,80.0999984741211,591.431,2022-02-05 08:59:57.237242,2022-02-05 08:59:57.238471,3,P2,0.001229,329,3350,21350,0,1
Urban-Day2-P2,369.26,FLY117,11.5674713514801,48.1487353028698,-8.397739,-3.8376503,-0.22042055,9.235701,1118.1688355434,272400,79.3000030517578,589.603,2022-02-05 09:00:09.378147,2022-02-05 09:00:09.379422,3,P2,0.001275,334,3350,21350,0,1
Urban-Day2-P2,397.263,FLY117,11.5677379014647,48.1491179639418,6.7832365,2.916852,0.01094468,7.3837957,1227.9987405274,300400,120,628.657,2022-02-05 09:00:37.267027,2022-02-05 09:00:37.268307,3,P2,0.00128,329,3350,21350,0,1
Urban-Day2-P2,406.263,FLY117,11.5675843365677,48.1488671388036,-7.706647,-3.944421,-0.34570548,8.664316,1272.80855447156,309400,120.199996948242,627.803,2022-02-05 09:00:46.477985,2022-02-05 09:00:46.479121,3,P2,0.001136,334,3350,21350,0,1
Urban-Day2-P2,650.32,FLY117,11.5677914709647,48.1492193511256,13.379071,6.5726905,0.049823266,14.906451,1639.14317235277,432500,80.9000015258789,591.304,2022-02-05 09:04:50.399630,2022-02-05 09:04:50.400888,3,P2,0.001258,329,3350,21350,0,1
Urban-Day2-P2,663.321,FLY117,11.5674861849115,48.1487093220229,-8.782884,-4.2271705,0.40552303,9.755638,1745.32039068346,445500,80.4000015258789,589.878,2022-02-05 09:05:03.088170,2022-02-05 09:05:03.089703,3,P2,0.001533,334,3350,21350,0,1
Urban-Day2-P2,690.323,FLY117,11.5677018283717,48.1491048391522,10.4133,3.7927742,0.073258705,11.082748,1842.89152875539,472500,119.5,627.599,2022-02-05 09:05:30.668097,2022-02-05 09:05:30.669537,3,P2,0.00144,329,3350,21350,0,1
Urban-Day2-P2,708.325,FLY117,11.5674563932786,48.1486168554292,-5.3573213,-2.1311288,-0.5195287,5.788999,1981.17419453421,490500,119.599998474121,626.46,2022-02-05 09:05:48.208569,2022-02-05 09:05:48.209930,3,P2,0.001361,334,3350,21350,0,1
Urban-Day2-P2,1003.383,FLY117,11.5674283423916,48.1486422046744,0.041314606,-0.1438437,-0.14655592,0.20946729,2272.2324757271,621100,81.1999969482422,592.46,2022-02-05 09:10:43.584020,2022-02-05 09:10:43.585311,3,P2,0.001291,329,3350,21350,0,1
Urban-Day2-P2,1006.383,FLY117,11.5674688450896,48.1487033587652,6.163757,1.7534633,0.19744524,6.4113584,2279.84182840815,624100,81.6999969482422,592.65,2022-02-05 09:10:46.918625,2022-02-05 09:10:46.920076,3,P2,0.001451,334,3350,21350,0,1
Urban-Day2-P2,1012.383,FLY117,11.5677327708211,48.1491276350753,3.9788465,2.2421255,-0.07232996,4.5676665,2331.35151346899,630100,81.1999969482422,592.118,2022-02-05 09:10:52.327655,2022-02-05 09:10:52.329104,3,P2,0.001449,329,3350,21350,0,1
Urban-Day2-P2,1027.388,FLY117,11.567454407846,48.1487365343382,-11.246514,-6.201888,-0.084444895,12.843467,2425.29019492913,645100,81.8000030517578,590.289,2022-02-05 09:11:07.949565,2022-02-05 09:11:07.951550,3,P2,0.001985,334,3350,21350,0,1
Urban-Day2-P2,1052.391,FLY117,11.5677783269999,48.1491413786216,7.7598186,3.3742104,-0.14762795,8.462971,2518.81155811896,670100,119.5,627.433,2022-02-05 09:11:32.297216,2022-02-05 09:11:32.298743,3,P2,0.001527,329,3350,21350,0,1
Urban-Day2-P2,1072.394,FLY117,11.5675118429054,48.1487102379379,-4.0260944,-1.3276955,-0.29715887,4.2497663,2667.75339336872,690100,119.199996948242,626.286,2022-02-05 09:11:53.420238,2022-02-05 09:11:53.421594,3,P2,0.001356,334,3350,21350,0,1
Urban-Day2-P2,1083.395,FLY117,11.5674389654065,48.1486246270675,-0.00016919491,0.021073768,3.0155272,3.015601,2680.84576172909,701100,93.8000030517578,602.9,2022-02-05 09:12:04.148185,2022-02-05 09:12:04.150225,3,P2,0.00204,474,3350,21350,0,1
Urban-Day2-P2,1087.398,FLY117,11.5674375181103,48.1486240632611,0.08849422,0.042610597,3.0534682,3.0550475,2681.1798099895,705100,81.0999984741211,591.057,2022-02-05 09:12:08.048394,2022-02-05 09:12:08.050448,3,P2,0.002054,334,3350,21350,0,1
Urban-Day2-P2,1435.48,FLY117,11.5676252185573,48.1490605685082,-1.3785272,-1.0515916,0.31154925,1.761603,2862.6608338883,779800,41.5,557.252,2022-02-05 09:17:56.110922,2022-02-05 09:17:56.111962,3,P2,0.00104,329,3350,21350,0,1
Urban-Day2-P2,1443.481,FLY117,11.5672956826344,48.1485104902224,-4.604056,-2.3362026,0.035703585,5.162988,2928.91726929142,787800,41.2000007629395,556.089,2022-02-05 09:18:03.149926,2022-02-05 09:18:03.150974,3,P2,0.001048,334,3350,21350,0,1
Urban-Day2-P2,1474.486,FLY117,11.5676856996329,48.1491039392089,5.738495,2.5053704,0.036030035,6.2616696,3016.98565686882,818800,80,590.881,2022-02-05 09:18:35.007851,2022-02-05 09:18:35.009011,3,P2,0.00116,329,3350,21350,0,1
Urban-Day2-P2,1484.488,FLY117,11.5674896550277,48.1487809168368,-8.688979,-3.4232993,-0.079613656,9.339362,3071.25768882615,828800,80.3000030517578,590.382,2022-02-05 09:18:45.058893,2022-02-05 09:18:45.059933,3,P2,0.00104,334,3350,21350,0,1
Urban-Day2-P2,1493.489,FLY117,11.5673418634592,48.14851421265,0.26784608,0.07761315,-4.3284807,4.3374543,3104.24992704649,837800,84.3000030517578,593.318,2022-02-05 09:18:53.438221,2022-02-05 09:18:53.439480,3,P2,0.001259,327,3350,21350,0,1
Urban-Day2-P2,1494.489,FLY117,11.5673431133933,48.1485161272442,0.15816662,0.09430979,-4.7666264,4.770182,3104.53391201,838800,88.8000030517578,597.447,2022-02-05 09:18:54.156896,2022-02-05 09:18:54.157963,3,P2,0.001067,334,3350,21350,0,1
Urban-Day2-P2,1507.493,FLY117,11.5674382387669,48.1486879930803,7.727799,1.6169803,0.109977104,7.8959227,3127.44142826167,851800,120.099998474121,628.72,2022-02-05 09:19:08.862558,2022-02-05 09:19:08.863640,3,P2,0.001082,329,3350,21350,0,1
Urban-Day2-P2,1510.494,FLY117,11.5675554942295,48.148901147176,7.6705117,3.2144957,0.031725876,8.316895,3152.74320116474,854800,120,628.437,2022-02-05 09:19:10.536468,2022-02-05 09:19:10.537527,3,P2,0.001059,334,3350,21350,0,1
Urban-Day2-P2,1512.494,FLY117,11.5676348151918,48.1490311427076,6.9462695,3.0925455,0.06340177,7.603849,3168.35549604921,856800,120,628.286,2022-02-05 09:19:13.857741,2022-02-05 09:19:13.858841,3,P2,0.0011,329,3350,21350,0,1
Urban-Day2-P2,1538.499,FLY117,11.5674671142042,48.1486727839866,-6.2798867,-3.1608872,-0.1137407,7.031438,3327.03863766752,882800,120.099998474121,627.458,2022-02-05 09:19:39.011872,2022-02-05 09:19:39.013029,3,P2,0.001157,334,3350,21350,0,1
Urban-Day2-P2,1751.543,FLY117,11.5676629265765,48.1490631366556,6.1363792,2.2637942,0.21484081,6.544163,3491.75669143506,969900,41.2999992370605,560.319,2022-02-05 09:23:12.629941,2022-02-05 09:23:12.631228,3,P2,0.001287,329,3350,21350,0,1
Urban-Day2-P2,1753.543,FLY117,11.5676924519528,48.149103641816,1.0149482,0.23995815,0.22549674,1.0670279,3496.89014866503,971900,41.5999984741211,559.905,2022-02-05 09:23:14.707654,2022-02-05 09:23:14.708995,3,P2,0.001341,327,3350,21350,0,1
Urban-Day2-P2,1754.543,FLY117,11.5676926002183,48.1491060681715,-1.0136987,-0.5885534,0.3099502,1.2124559,3497.70061123171,972900,41.4000015258789,559.42,2022-02-05 09:23:15.777591,2022-02-05 09:23:15.778957,3,P2,0.001366,329,3350,21350,0,1
Urban-Day2-P2,1759.544,FLY117,11.5675169958119,48.1488021116216,-10.822534,-4.0069156,0.25104827,11.543206,3533.95784163178,977900,41.4000015258789,557.755,2022-02-05 09:23:20.487666,2022-02-05 09:23:20.489072,3,P2,0.001406,334,3350,21350,0,1
Urban-Day2-P2,1789.549,FLY117,11.5676920718139,48.1491566757294,11.2049,4.910101,0.113372795,12.234039,3673.1269710817,1007900,79.9000015258789,592.385,2022-02-05 09:23:50.089009,2022-02-05 09:23:50.090770,3,P2,0.001761,329,3350,21350,0,1
Urban-Day2-P2,1804.554,FLY117,11.5675677310888,48.148827695493,-7.1251116,-4.2066727,0.26498005,8.278498,3782.56705433977,1022900,80.0999984741211,591.266,2022-02-05 09:24:05.332788,2022-02-05 09:24:05.334020,3,P2,0.001232,334,3350,21350,0,1
Urban-Day2-P2,1832.559,FLY117,11.5675818715703,48.1489160047342,7.324836,2.253218,0.004117286,7.6635647,3875.91474534577,1050900,120.300003051758,629.108,2022-02-05 09:24:33.094048,2022-02-05 09:24:33.095263,3,P2,0.001215,329,3350,21350,0,1
Urban-Day2-P2,1851.561,FLY117,11.5675667367034,48.1487965456782,-4.5002356,-4.744176,0.17766131,6.541475,3994.75228923377,1069900,120.400001525879,627.603,2022-02-05 09:24:52.176341,2022-02-05 09:24:52.177605,3,P2,0.001264,342,3350,21350,0,1
Urban-Day2-P2,1852.561,FLY117,11.5675170469884,48.1487580319094,-4.563416,-3.5064726,0.35657653,5.766044,4000.51116153041,1070900,120.199996948242,627.429,2022-02-05 09:24:53.448708,2022-02-05 09:24:53.450287,3,P2,0.001579,329,3350,21350,0,1
Urban-Day2-P2,1854.561,FLY117,11.5674647845563,48.148687631227,-3.7054634,-1.4090674,0.4023932,3.984702,4009.30814314984,1072900,119.900001525879,627.171,2022-02-05 09:24:55.494072,2022-02-05 09:24:55.495369,3,P2,0.001297,334,3350,21350,0,1
Urban-Day2-P2,23.925,FLY118,11.5676123269474,48.1489813229957,6.5041237,2.9353514,0.17980559,7.138084,84.6773530273341,24000,42.2000007629395,557.686,2022-02-05 09:32:49.388945,2022-02-05 09:32:49.390455,3,P2,0.00151,329,3350,21350,0,1
Urban-Day2-P2,36.925,FLY118,11.5675082027988,48.1487846528439,-7.06055,-1.7139041,0.0613638,7.2658515,166.814655420187,37000,41.9000015258789,556.117,2022-02-05 09:33:02.877532,2022-02-05 09:33:02.879088,3,P2,0.001556,334,3350,21350,0,1
Urban-Day2-P2,69.932,FLY118,11.5676816821208,48.1490453884838,4.5720425,2.3435411,0.09555061,5.138569,290.945116747361,70000,79.5,591.674,2022-02-05 09:33:35.407881,2022-02-05 09:33:35.409272,3,P2,0.001391,329,3350,21350,0,1
Urban-Day2-P2,81.934,FLY118,11.5675452546414,48.1487759577607,-7.3069596,-3.0095825,0.12102655,7.9034104,360.461482685496,82000,79.5,591.05,2022-02-05 09:33:47.380658,2022-02-05 09:33:47.382067,3,P2,0.001409,334,3350,21350,0,1
Urban-Day2-P2,109.941,FLY118,11.5677661060721,48.149057661949,5.169378,2.3826745,0.13769394,5.6937304,464.713775822903,110000,119.900001525879,629.56,2022-02-05 09:34:15.238254,2022-02-05 09:34:15.239423,3,P2,0.001169,329,3350,21350,0,1
Urban-Day2-P2,132.944,FLY118,11.567505523409,48.1486457043357,-3.4337914,-1.9290824,0.13399969,3.9408422,616.736657330665,133000,119.900001525879,628.836,2022-02-05 09:34:38.174011,2022-02-05 09:34:38.175243,3,P2,0.001232,334,3350,21350,0,1
Urban-Day2-P2,391,FLY118,11.5676501149064,48.149075873685,4.1167045,1.5247267,0.40398827,4.408543,807.119973823409,222700,41,555.633,2022-02-05 09:38:56.206741,2022-02-05 09:38:56.207785,3,P2,0.001044,329,3350,21350,0,1
Urban-Day2-P2,398,FLY118,11.5675016898621,48.1488703728592,-10.043087,-4.074626,0.003490949,10.8381815,839.587238990791,229800,39.5,553.232,2022-02-05 09:39:03.811759,2022-02-05 09:39:03.812916,3,P2,0.001157,334,3350,21350,0,1
Urban-Day2-P2,699.072,FLY118,11.5676469271144,48.1490455281913,-0.04915302,0.06886079,0.2764395,0.2890962,1040.44670613153,297300,41.9000015258789,562.173,2022-02-05 09:44:04.291290,2022-02-05 09:44:04.292327,3,P2,0.001037,329,3350,21350,0,1
Urban-Day2-P2,711.074,FLY118,11.5673290336542,48.1485576845275,-5.999523,-2.2742562,0.10638418,6.416996,1105.2516141404,309300,41.7000007629395,559.473,2022-02-05 09:44:16.151938,2022-02-05 09:44:16.153101,3,P2,0.001163,334,3350,21350,0,1
Urban-Day2-P2,735.077,FLY118,11.567703891179,48.1490961672238,6.5871825,2.7655132,0.025822457,7.1442075,1198.33771907219,333300,80.0999984741211,594.23,2022-02-05 09:44:40.742990,2022-02-05 09:44:40.744055,3,P2,0.001065,329,3350,21350,0,1
Urban-Day2-P2,746.079,FLY118,11.5675635433091,48.1487995459674,-7.094474,-2.8815563,0.12055876,7.6582937,1262.30990268219,344300,80,592.878,2022-02-05 09:44:51.890200,2022-02-05 09:44:51.892316,3,P2,0.002116,334,3350,21350,0,1
Urban-Day2-P2,774.082,FLY118,11.5677191362634,48.1490748216841,10.039595,3.2732034,0.079995014,10.560005,1370.34213442174,372300,120.099998474121,629.753,2022-02-05 09:45:19.749352,2022-02-05 09:45:19.750575,3,P2,0.001223,329,3350,21350,0,1
